Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,AL,Alabama,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,922,8.59,7.9,9.28,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,01,BO1,CAT1,MARITAL,RESP035,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,214,2.88,2.37,3.39,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,01,BO1,CAT1,MARITAL,RESP036,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"1,175",23.07,21.58,24.56,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,01,BO1,CAT1,MARITAL,RESP037,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,146,3.09,2.42,3.76,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,01,BO1,CAT1,MARITAL,RESP038,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,38,0.88,0.49,1.27,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP090,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,84,1.47,1.02,1.92,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP091,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,277,4.9,4.21,5.59,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP092,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,646,11.49,10.41,12.57,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP093,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,912,15.48,14.26,16.7,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP094,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"5,039",65.79,64.24,67.34,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,01,BO1,CAT1,_CHLDCNT,RESP095,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,89,3.44,2.56,4.32,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP007,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"White, non-Hispanic",Overall,Overall,"4,767",68.01,66.52,69.5,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP194,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"Black, non-Hispanic",Overall,Overall,"1,907",25.2,23.89,26.51,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP195,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"American Indian or Alaskan native, non-Hispanic",Overall,Overall,81,1.4,0.97,1.83,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP196,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"Asian, non-Hispanic",Overall,Overall,33,0.57,0.33,0.81,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP197,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"Native Hawaiian or other Pacific Islander, non-Hispanic",Overall,Overall,4,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP198,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"Other race, non-Hispanic",Overall,Overall,53,0.42,0.28,0.56,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP199,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Race,What is your race/ethnicity?,"Multiracial, non-Hispanic",Overall,Overall,97,0.92,0.67,1.17,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,01,BO1,CAT1,RACE8,RESP200,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"4,986",71.55,70.14,72.96,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,01,BO1,CAT1,RENTHOM1,RESP003,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"1,521",20.18,18.96,21.4,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,01,BO1,CAT1,RENTHOM1,RESP004,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,479,8.27,7.31,9.23,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,01,BO1,CAT1,RENTHOM1,RESP009,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"2,806",47.79,46.2,49.38,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,01,BO1,CAT1,SEX,RESP001,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"4,225",52.21,50.62,53.8,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,01,BO1,CAT1,SEX,RESP002,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,935,12.46,11.48,13.44,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,01,BO1,CAT1,VETERAN3,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"6,085",87.54,86.56,88.52,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,01,BO1,CAT1,VETERAN3,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,031",16.45,15.2,17.7,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,01,BO1,CAT1,MEDCOST,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"5,963",83.55,82.3,84.8,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,01,BO1,CAT1,MEDCOST,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,317",87.15,85.93,88.37,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,01,BO1,CAT1,HLTHPLN1,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,694,12.85,11.63,14.07,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,01,BO1,CAT1,HLTHPLN1,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"5,392",72.47,70.94,74,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,01,BO1,CAT1,CHECKUP1,RESP063,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,660,11.34,10.28,12.4,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,01,BO1,CAT1,CHECKUP1,RESP064,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,379,6.95,6.05,7.85,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,01,BO1,CAT1,CHECKUP1,RESP065,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,427,8.14,7.12,9.16,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,01,BO1,CAT1,CHECKUP1,RESP066,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,55,1.11,0.7,1.52,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,01,BO1,CAT1,CHECKUP1,RESP067,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,229",70.52,69.01,72.03,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,01,BO1,CAT1,PERSDOC2,RESP050,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,685,8.16,7.38,8.94,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,01,BO1,CAT1,PERSDOC2,RESP053,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,101",21.32,19.89,22.75,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,01,BO1,CAT1,PERSDOC2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,039",83.98,82.45,85.51,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,01,BO1,CAT1,_HCVU651,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,659,16.02,14.49,17.55,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,01,BO1,CAT1,_HCVU651,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,"5,231",77.39,76.12,78.66,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,01,BO1,CAT1,_RFHLTH,RESP061,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,"1,776",22.61,21.34,23.88,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,01,BO1,CAT1,_RFHLTH,RESP062,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,968,15.15,14.01,16.29,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,01,BO1,CAT1,GENHLTH,RESP056,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,974",29.77,28.32,31.22,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,01,BO1,CAT1,GENHLTH,RESP057,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,289",32.48,30.99,33.97,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,01,BO1,CAT1,GENHLTH,RESP058,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,207",15.74,14.6,16.88,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,01,BO1,CAT1,GENHLTH,RESP059,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,569,6.87,6.13,7.61,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,01,BO1,CAT1,GENHLTH,RESP060,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,"2,185",38.71,37.06,40.36,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,01,BO1,CAT1,HIVTST6,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,"4,085",61.29,59.64,62.94,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,01,BO1,CAT1,HIVTST6,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,278",59.76,57.21,62.31,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,01,BO1,CAT1,_FLSHOT6,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,906,40.24,37.69,42.79,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,01,BO1,CAT1,_FLSHOT6,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,486",71.07,68.64,73.5,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC46,01,BO1,CAT1,_PNEUMO2,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,639,28.93,26.5,31.36,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC46,01,BO1,CAT1,_PNEUMO2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,96,4.76,3.6,5.92,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC20,01,BO1,CAT1,_DRNKDRV,RESP201,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,"2,545",95.24,94.08,96.4,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC20,01,BO1,CAT1,_DRNKDRV,RESP202,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Injury,Seatbelt Use,Always or nearly always wears a seat belt?,Yes,Overall,Overall,"6,297",93.01,92.09,93.93,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC50,01,BO1,CAT1,_RFSEAT2,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Injury,Seatbelt Use,Always or nearly always wears a seat belt?,No,Overall,Overall,394,6.99,6.07,7.91,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC50,01,BO1,CAT1,_RFSEAT2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,354,18.38,16.24,20.52,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,01,BO1,CAT1,_ALTETH2,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,770",81.62,79.48,83.76,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,01,BO1,CAT1,_ALTETH2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,286",62.3,60.77,63.83,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,01,BO1,CAT1,_DENVST2,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,640",37.7,36.17,39.23,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,01,BO1,CAT1,_DENVST2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,003",52.05,50.44,53.66,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,01,BO1,CAT1,_EXTETH2,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,805",47.95,46.34,49.56,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,01,BO1,CAT1,_EXTETH2,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Overall,Overall,"2,352",35.7,34.13,37.27,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,01,BO1,CAT1,_BMI5CAT,RESP039,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Overall,Overall,"2,259",33.85,32.3,35.4,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,01,BO1,CAT1,_BMI5CAT,RESP040,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),Overall,Overall,"1,805",28.39,26.88,29.9,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,01,BO1,CAT1,_BMI5CAT,RESP041,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Overall,Overall,110,2.07,1.52,2.62,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,01,BO1,CAT1,_BMI5CAT,RESP042,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,"4,835",70.56,69.15,71.97,1,%,Crude Prevalence,,,BRFSS,CLASS15,TOPIC23,01,BO1,CAT1,_TOTINDA,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"2,178",29.44,28.03,30.85,1,%,Crude Prevalence,,,BRFSS,CLASS15,TOPIC23,01,BO1,CAT1,_TOTINDA,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,965,45.38,42.5,48.26,1,%,Crude Prevalence,,,BRFSS,CLASS16,TOPIC47,01,BO1,CAT1,_RFPSA21,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,900,54.62,51.74,57.5,1,%,Crude Prevalence,,,BRFSS,CLASS16,TOPIC47,01,BO1,CAT1,_RFPSA21,RESP054,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,260",21.54,20.15,22.93,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,01,BO1,CAT1,_RFSMOK3,RESP046,"(32.84057112200048, -86.63186076199969)"
